,tweet,source,tweet_id,user_id,Impoliteness,Intolerance,uncivil_confidence,uncivil_binary_label,bin_confidence,impo_alon,into_alon,note_alon
10570,Stop horse-trading us @USER. Life is shorter than Green Card wait. Legal immigrants deserve equality too. Stop hurting us. Clear 60002/3/4 with Parliamentarian now! #DurbinBansIndians #DurbinBlocksLegalImmigrants @USER @USER,active_learning,1.44E+18,1.43787E+18,0,0,0.666666667,0,0.666666667,,,
10571,"@USER @USER @USER People want voting access, not restrictions. Republicans can't keep the hold on power with unpopular measures if voting is easier.",active_learning,1.4147E+18,1.36563E+18,0,1,0.666666667,1,0.666666667,,,
10572,@USER The good thing about the Dem in Alabama's comment is that they finally admit that you are killing a child during abortion.,perspective_features,1.12427E+18,1002252854,0,0,1,0,1,,,
10573,"@USER Because the ""something"" the Prime-Minister-in-hiding needed to do was meet with the Freedom Convoy. The ""something"" he did was to sanction (order?) police to illegally assault the Freedom Convoy. Going full fascist is a bad look for any elected official.",active_learning,1.49563E+18,2894982337,1,0,0.75,1,0.75,,,
10574,"Republican insurrectionist Josh Hawley should be expelled from Congress for his treason, his blocking of Defense Nominees & his lack of accomplishments for #WeThePeople. He does nothing productive for working people in Congress, he does not earn his $175,000 Salary that we pay @LINK",active_learning,1.49442E+18,152847542,0,1,0.666666667,1,0.666666667,,,
10575,"There is a group like BLM or Antifa behind this national surge in crime, the most heinous is shooting and snuffing innocent bystanders! This is choreographed supplying firearms and backup support! Snipers are killing our police! The Federal Government has to step in!!",active_learning,1.49335E+18,1.44114E+18,0,1,0.666666667,1,0.666666667,,,
10576,"On the 7th of August 2020, President Muhammadu Buhari gave assent to the Companies and Allied Matters Act 2020 (CAMA 2020 or the Act). The Act repeals and re-enacts the Companies and Allied Matters Act 1990.",random,1.29676E+18,163886800,0,0,1,0,1,,,
10577,"Flip: More Americans ID as Republicans than Democrats, biggest edge in 25 years And Gallup gives Joe Biden the credit! @LINK",active_learning,1.48312E+18,18029328,0,0,0.666666667,0,0.666666667,,,
10578,"@USER Is tax payer $s actually funding this stupidity? The bigotry and ignorance of this statement lacks awareness of people stuck in a bubble of self rightous bullshit, and imposing it upon all that they can. Hey @USER, how about being for the PUBLIC and not just leftist nutjobs?",active_learning,1.49158E+18,552084549,1,0,1,1,1,,,
10579,@USER Did anyone stop to think Russia might be faking the numbers cause they know the West has COVIDPHOBIA?,twitter_features,1.48542E+18,1.48526E+18,0,0,0.666666667,0,0.666666667,,,
10580,"@USER @USER This makes me super sad. Both for the kids, their families, and the systems that have made them feel the need to kill themselves. Teenagers need to socialize and it is getting to the point where being unable to do so is incredibly detrimental to their mental, even physical health",random,1.40E+18,1.39684E+18,0,0,0.666666667,0,0.666666667,,,
10581,@USER Why don't you speak up about trader Lindsey Graham and other republicans who dishonored your dad to the utmost. Thry darn near help trump ruin this country with lies and now you get a backbone to say something about VP Harris trying to honor your dad. Your are no different.,active_learning,1.43E+18,1.26682E+18,1,0,0.6,1,0.8,,,
10582,"THIS IS A UNITED STATES OF AMERICA GOVERNMENT LOW INCOME CITIZENS THAT TARGETS PROTECTIVE CLASS CITIZENS WHICH THE MAJORITY OF PERSONS WHO SUFFERS WITH MENTAL ILLNESSES SUCH AS SCHIZOPHRENIA, BIPOLAR, PTSD, AND THE HOMELESS COMMUNITY.",active_learning,1.49E+18,1.48415E+18,0,0,0.666666667,0,0.666666667,,,
10583,@USER What does it matter? We are all going to die anyway,perspective_features,1.40701E+18,1.39794E+18,0,0,1,0,1,,,
10584,@USER @USER Please NO! No other state needs these liberals invading their state and bringing with them their horrible political views.,active_learning,1.30967E+18,361876359,0,1,0.666666667,1,0.666666667,,,
10585,You are in actual ACTUALITY 110% reliving Hitlers Germany right now..God bless you all and get armed @LINK,perspective_features,1.46643E+18,1.35481E+18,0,0,1,0,1,,,
10586,"@USER You haven't done crap a Lot of theater from you Harris & leadership. You have lied to the people often, even on 2000 dollar cks??? You are showing the Dems are no different than the Republicans Lie get in office & Lie some more on why you can't get anything done for the People",active_learning,1.48E+18,1.19182E+18,0,1,0.666666667,1,1,,,
10587,"@USER Stick with me in this thought experiment. Imagine a fascist dictator takes over our country, and our only tool for resistance is a general strike and obstructing resource flows to cripple the government as part of a color revolution against the dictatorship.",active_learning,1.49369E+18,1.42406E+18,0,0,1,0,1,,,
10588,@USER And she was in charge of our foreign affairs as Secretary of State. Scary to think she could be president.,random,9.94664E+17,332851528,1,0,1,1,1,,,
10589,@USER The democratic socialist party is a international disgrace. Democrat voters should be ashamed.,active_learning,1.37293E+18,1.08094E+18,0,1,0.666666667,1,0.666666667,,,
10590,@USER @USER @USER Tradeau is acting like a radical Dictator against his citizens. He should of meant with the Truckers and opened up some dialogue and communication with the citizens of his Country instead of being a Tyrant Dictator.,high_pmi_accounts,1.4955E+18,7.71361E+17,0,0,1,0,1,,,
10591,"@USER That sounds like it should be illegal. WHEN we win these seats and the white house back, these people need to be found and prosecuted. They took an oath to uphold our construction while having a prior allegiance to the nwo. Arrests and Prosecutions need to happen.",twitter_features,1.49553E+18,1.48684E+18,1,0,0.666666667,1,1,,,
10592,SCHOOL OFFICIALS ARE LOCKING KIDS IN ROOMS FOR NOT WEARING FACE COVERINGS @LINK via @USER,active_learning,1.49269E+18,149252738,0,0,1,0,1,,,
10593,"@USER @USER @USER @USER may as well declare your presidential bid for Democrat party now so the 70/30 midterm result can be a nothingburger from your buddies in the mainstream media. Jan 6 was a setup, 46 is illegitimate & you will be remembered for supporting the coup d'etat Nov. 3, 2020.",active_learning,1.49314E+18,1.48503E+18,1,0,0.666666667,1,0.666666667,,,
10594,"Note the hidden cost of inflation: increase inequality, the precise issue the progressive left claims it's dedicated to solving. @LINK",active_learning,1.49192E+18,1.43017E+18,0,0,1,0,1,,,
10595,@USER Think about what the Biden Commie administration is doing to Russia to provoke a War.,active_learning,1.49048E+18,1.46541E+18,1,0,0.666666667,1,0.666666667,,,
10596,@USER @USER @USER Pushing these goals back will delay services for non neuro typical children Bcuz these goals are used for them to qualify. Early intervention is key for these kids. Pushing back their therapy is sacrificing them to cover for their evil. Our poor non NT kids are abandoned,active_learning,1.49473E+18,1.46066E+18,0,0,0.666666667,0,0.666666667,,,
10597,WATCH: Parent gives EPIC speech at NC school board about CRT - @LINK,high_pmi_accounts,1.49453E+18,1373074627,0,0,1,0,1,,,
10598,@USER THAT'S DEFINITELY A FACT BEYOND ANY REASON OF DOUBT I TRULY BELIEVE. AND DEFINITELY NEEDS TO RESIGN OR GET VOTED OUT FAST I TRULY BELIEVE BECAUSE HE DEFINITELY DOESN'T HAVE A CLUE I TRULY BELIEVE. IT WASN'T THIS BAD DURING 911.,twitter_features,1.49397E+18,1.48708E+18,0,0,0.666666667,0,0.666666667,,,
10599,"@USER This is a no on you! What a loser! Don't just say no, where's your plan? At least have the guts to come up with something, not just no! You are as bad as the republicans. Get out.",perspective_features,1.47E+18,1.45683E+18,0,1,0.666666667,1,1,,,
10600,"@USER I do believe that remains to be seen. Companies get tax breaks for all sorts of things. I've been at several that not only ask what my race is in the ""hiring survey,"" & my socioeconomic status. Which I know they definitely get a tax break for hiring ppl who've had gov. Benefits",twitter_features,1.49541E+18,1.20045E+18,0,0,1,0,1,,,
10601,"Watch the Black Women Town Hall TONIGHT! Hear about the most recent legislation, and how Black women elevate important topics in history and politics. @LINK",perspective_features,1.43E+18,9.54893E+17,0,0,1,0,1,,,
10602,You need to hear the Orthodox Jewish opinion. Go to 1:07:00. Great job getting this @USER @LINK,random,1.40588E+18,36044167,0,0,1,0,1,,,
10603,BIDEN AND HARRIS ADMINISTRATION IS A LAWLESS ADMINISTRATION OF ALL TIMES..,alon_for_train,1.48785E+18,1.46104E+18,1,0,,1,1,,,
10604,RIP Gen. Collins Powell your passing caught of guard I did not know that our time together as solid Republican was at the opening of American embassy in South Sudan RIP solid Republican.,active_learning,1.45022E+18,9.78636E+17,0,0,1,0,1,,,
10605,"YES. SOME PEOPLE seem to think that the first amendment gives people the right to knowingly lie. It does NOT. That is also why Hillary should sue FAUX NEWS. They KNOWINGLY lie about her, and that is why we have SLANDER and LIBEL laws in this country. @LINK people are idiots! @LINK",twitter_features,1.49518E+18,1.4414E+18,1,0,0.666666667,1,0.666666667,,,
10606,#ClockisTicking: US warns its citizens in #Ukraine to leave the country as #Russian invasion could happen any day now with no guarantee of US military evacuation assistance! @LINK,random,1.49223E+18,93637779,0,0,1,0,1,,,
10607,The Democratic DeepState DID THR INFLATIONS. ITS ALL THE DEMOCRATIC FAULT. @USER,active_learning,1.49253E+18,1.46104E+18,0,1,0.75,1,0.75,,,
10608,Tomi Lahren: Americans are fleeing to free states because of this @LINK via @USER Americans are playing these communist states,active_learning,1.47074E+18,1.4628E+18,0,0,1,0,1,,,
10609,"@USER Can't believe you are bragging about letting your daughter be a guinea pig for big pharma. Straight up child abuse. Thank God there are parents out there, that have enough sense not to put an experimental gene therapy into their kids #BrainwashedSheep #SaveTheChildren #StopAbuse",twitter_features,1.48719E+18,1.4795E+18,0,0,0.666666667,0,0.666666667,,,
10610,@USER The real tragedy is what a GOLDEN opportunity they missed to virtue signal on the ULTIMATE stage. Oh well. All their covidian brothers and sisters have their back in spades on here.,twitter_features,1.49305E+18,1.47901E+18,0,0,1,0,1,,,
10611,@USER @USER @USER TEACHERS WILL BE DEALT WITH...AND IT WON'T BE LONG...SCHOOL CHOICE AND THE MONEY FOLLOWS THE STUDENT...,active_learning,1.49147E+18,8.27995E+17,0,0,1,0,1,,,
10612,"@USER @USER You have no idea of what you are saying, Trump did everything he could to help this country, you and those like you have TDS and you can't think straight, all you can do is hate blindly. You want this country back together, get rid of the lying MSM, they spread your hate.",alon_for_train,1.42815E+18,1.38644E+18,0,1,,1,1,,,
10613,Cori Bush won't drop 'defund the police' slogan even though Dems fear it's poison at the polls . Nobody will defund cops ok. It not going to happen. @LINK,active_learning,1.49145E+18,1.42855E+18,0,1,0.666666667,1,1,,,
10614,"@USER Respectfully, sir, you may have joined the Republican colleagues in doing what they best... spreading misinformation.",active_learning,1.49125E+18,1.43718E+18,0,0,1,0,1,,,
10615,"I wonder what variant the lefty loonies will come up with next. And how many they will invent in order to keep the fear factor up, the more they realize how much control they ""dont"" have over us.. thanks the the #usconstitution",active_learning,1.44033E+18,1.31211E+18,1,0,0.666666667,1,0.666666667,,,
10616,"U.S. tells UN Russia making list of Ukrainians ""to be killed or sent to camps"" after invasion https://t.co/GQqStA7W0g via @USER",alon_for_train,1.49561E+18,1.44482E+18,0,1,,1,1,,,
10617,100% evil act of Nazism ... How disgraceful a people elected Gov can treat people in this inhuman and brutal way! either It must be something wrong with the constitution or Gov abuses the law of the land. @LINK,alon_for_train,1.49484E+18,44280173,1,0,,1,1,,,
